Tiempo,Precio
3570,31739.32
3575,31785.0
3580,31695.56
3585,31709.29
3590,31745.79
3595,31701.11
3600,31697.0
3605,31710.4
3610,31759.42
3615,31779.92
3620,31623.01
3625,31624.0
3630,31634.16
3635,31641.15
3640,31556.76
3645,31591.4
3650,31563.42
3655,31483.01
3660,31560.18
3665,31553.86
3670,31567.99
3675,31500.0
3680,31528.65
3685,31493.1
3690,31527.86
3695,31548.89
3700,31524.42
3705,31469.45
3710,31499.99
3715,31536.86
3720,31535.85
3725,31537.38
3730,31525.8
3735,31562.07
3740,31605.41
3745,31591.1
3750,31607.08
3755,31652.11
3760,31609.39
3765,31599.12
3770,31601.96
3775,31640.02
3780,31657.55
3785,31673.76
3790,31706.66
3795,31768.05
3800,31793.96
3805,31709.73
3810,31694.41
3815,31654.34
3820,31630.37
3825,31652.78
3830,31675.56
3835,31771.36
3840,31735.09
3845,31753.16
3850,31744.23
3855,31769.5
3860,31780.0
3865,31750.37
3870,31735.51
3875,31723.95
3880,31745.89
3885,31695.94
3890,31649.54
3895,31664.0
3900,31677.43
3905,31667.4
3910,31677.0
3915,31651.0
3920,31644.7
3925,31683.7
3930,31701.1
3935,31704.49
3940,31677.0
3945,31634.85
3950,31639.26
3955,31629.58
3960,31659.15
3965,31619.98
3970,31595.7
3975,31612.82
3980,31609.42
3985,31539.35
3990,31527.65
3995,31545.12
4000,31540.96
4005,31449.21
4010,31538.88
4015,31449.47
4020,31436.28
4025,31477.91
4030,31528.21
4035,31515.69
4040,31515.95
4045,31496.57
4050,31528.26
4055,31555.22
4060,31537.63
4065,31540.05
4070,31547.21
4075,31491.56
4080,31529.22
4085,31549.27
4090,31644.56
4095,31609.0
4100,31594.25
4105,31638.88
4110,31636.47
4115,31658.7
4120,31636.48
4125,31614.65
4130,31631.72
4135,31617.87
4140,31651.12
4145,31601.67
4150,31593.24
4155,31561.22
4160,31582.37
4165,31533.66
4170,31503.26
4175,31569.49
4180,31562.94
4185,31508.96
4190,31494.0
4195,31504.74
4200,31495.26
4205,31520.23
4210,31509.94
4215,31566.15
4220,31596.29
4225,31585.83
4230,31607.35
4235,31603.99
4240,31600.87
4245,31639.13
4250,31649.18
4255,31644.41
4260,31645.41
4265,31646.82
4270,31696.68
4275,31763.45
4280,31724.74
4285,31694.92
4290,31709.76
4295,31778.41
4300,31761.31
4305,31796.43
4310,31799.98
4315,31730.44
4320,31741.94
4325,31744.07
4330,31734.13
4335,31718.35
4340,31750.0
4345,31776.33
4350,31674.12
4355,31685.98
4360,31659.0
4365,31613.42
4370,31571.88
4375,31581.31
4380,31540.54
4385,31589.09
4390,31623.89
4395,31641.6
4400,31705.46
4405,31684.04
4410,31690.12
4415,31825.36
4420,31536.29
4425,31496.33
4430,31347.5
4435,31295.09
4440,31372.72
4445,31368.67
4450,31221.3
4455,31282.39
4460,31412.1
4465,31512.48
4470,31498.07
4475,31477.57
4480,31558.0
4485,31574.99
4490,31641.56
4495,31637.78
4500,31649.03
4505,31661.02
4510,31679.99
4515,31580.3
4520,31585.69
4525,31605.7
4530,31572.88
4535,31633.35
4540,31597.97
4545,31666.66
4550,31758.59
4555,31855.01
4560,32129.77
4565,32033.82
4570,32157.74
4575,32096.09
4580,31825.24
4585,31870.64
4590,31975.75
4595,32077.83
4600,32120.55
4605,32123.7
4610,32278.87
4615,32220.0
4620,32210.55
4625,32136.72
4630,32069.73
4635,32150.0
4640,32110.78
4645,31956.51
4650,31906.67
4655,31953.05
4660,32007.96
4665,31939.4
4670,31942.69
4675,31980.81
4680,32025.38
4685,32101.34
4690,32101.61
4695,32117.19
4700,32086.35
4705,32104.73
4710,32064.21
4715,32049.69
4720,31972.5
4725,31943.77
4730,31789.34
4735,31750.06
4740,31695.13
4745,31658.23
4750,31673.09
4755,31690.0
4760,31683.14
4765,31703.88
4770,31667.22
4775,31681.8
4780,31736.38
4785,31669.16
4790,31601.49
4795,31638.61
4800,31591.46
4805,31597.37
4810,31643.71
4815,31575.99
4820,31706.47
4825,31654.46
4830,31710.6
4835,31702.11
4840,31676.3
4845,31715.54
4850,31677.84
4855,31687.25
4860,31748.23
4865,31787.33
4870,31752.18
4875,31727.66
4880,31758.39
4885,31729.79
4890,31756.84
4895,31745.72
4900,31762.5
4905,31763.7
4910,31722.99
4915,31744.19
4920,31673.09
4925,31693.79
4930,31705.96
4935,31723.31
4940,31670.27
4945,31678.56
4950,31728.33
4955,31767.83
4960,31801.89
4965,31800.51
4970,31810.51
4975,31819.22
4980,31817.03
4985,31844.71
4990,31854.62
4995,31810.44
5000,31815.25
5005,31832.72
5010,31845.66
5015,31852.44
5020,31866.01
5025,31844.2
5030,31810.0
5035,31833.16
5040,31796.15
5045,31775.49
5050,31814.9
5055,31810.85
5060,31739.95
5065,31816.35
5070,31724.0
5075,31800.18
5080,31862.51
5085,31906.01
5090,31923.01
5095,31873.98
5100,31882.81
5105,31915.0
5110,31862.48
5115,31868.1
5120,31892.92
5125,31904.49
5130,31842.03
5135,31883.41
5140,31903.21
5145,31863.01
5150,31821.57
5155,31813.85
5160,31862.6
5165,31904.04
5170,31896.84
5175,31866.34
5180,31862.67
5185,31800.47
5190,31751.93
5195,31753.0
5200,31793.93
5205,31782.73
5210,31806.52
5215,31747.69
5220,31739.58
5225,31783.35
5230,31746.92
5235,31722.69
5240,31707.82
5245,31677.97
5250,31723.37
5255,31704.88
5260,31650.85
5265,31634.43
5270,31625.77
5275,31623.37
5280,31607.94
5285,31600.93
5290,31593.0
5295,31441.8
5300,31451.7
5305,31496.14
5310,31486.1
5315,31481.0
5320,31557.88
5325,31547.18
5330,31527.51
5335,31561.22
5340,31557.6
5345,31541.56
5350,31546.99
5355,31563.75
5360,31555.93
5365,31551.35
5370,31505.05
5375,31516.56
5380,31440.0
5385,31428.37
5390,31563.74
5395,31571.42
5400,31574.31
5405,31597.7
5410,31629.67
5415,31621.23
5420,31607.73
5425,31577.78
5430,31614.97
5435,31634.99
5440,31568.21
5445,31593.42
5450,31575.9
5455,31576.55
5460,31570.0
5465,31562.56
5470,31588.57
5475,31524.7
5480,31555.96
5485,31512.68
5490,31500.0
5495,31535.05
5500,31549.69
5505,31572.33
5510,31469.12
5515,31479.05
5520,31477.34
5525,31460.2
5530,31474.02
5535,31476.89
5540,31490.81
5545,31536.45
5550,31545.15
5555,31551.37
5560,31583.49
5565,31588.49
5570,31574.69
5575,31588.07
5580,31600.26
5585,31600.11
5590,31597.57
5595,31610.8
5600,31597.99
5605,31595.79
5610,31653.26
5615,31666.72
5620,31661.4
5625,31662.72
5630,31668.67
5635,31664.18
5640,31669.92
5645,31675.25
5650,31639.31
5655,31586.29
5660,31615.0
5665,31592.4
5670,31574.87
5675,31570.01
5680,31568.67
5685,31538.31
5690,31541.43
5695,31539.6
5700,31527.1
5705,31533.22
5710,31520.26
5715,31574.32
5720,31637.53
5725,31504.13
5730,31518.98
5735,31494.74
5740,31551.05
5745,31494.22
5750,31437.46
5755,31488.75
5760,31561.76
5765,31583.48
5770,31609.11
5775,31524.65
5780,31535.01
5785,31523.65
5790,31574.99
5795,31636.19
5800,31612.12
5805,31710.41
5810,31761.93
5815,31769.96
5820,31703.4
5825,31700.84
5830,31678.09
5835,31752.39
5840,31798.77
5845,31822.01
5850,31807.67
5855,31815.23
5860,31766.41
5865,31693.52
5870,31722.69
5875,31653.25
5880,31678.0
5885,31710.87
5890,31725.26
5895,31553.08
5900,31510.56
5905,31400.01
5910,31435.09
5915,31329.52
5920,31250.0
5925,31158.62
5930,31141.49
5935,31075.01
5940,31232.17
5945,31141.3
5950,31105.73
5955,31090.58
5960,31162.08
5965,31077.79
5970,30943.79
5975,30890.58
5980,30818.43
5985,30809.24
5990,30759.26
5995,30816.86
6000,30818.26
6005,30715.95
6010,30627.99
6015,30593.74
6020,30611.78
6025,30597.08
6030,30500.2
6035,30376.12
6040,30356.4
6045,30414.43
6050,30387.34
6055,30305.37
6060,30400.99
6065,30390.83
6070,30268.5
6075,30200.93
6080,30238.41
6085,30127.47
6090,29957.06
6095,30027.98
6100,29967.33
6105,30183.02
6110,30114.28
6115,30133.79
6120,30051.41
6125,30144.43
6130,30161.08
6135,30212.44
6140,30173.73
6145,30129.89
6150,30320.01
6155,30302.99
6160,30273.43
6165,30325.56
6170,30392.55
6175,30352.08
6180,30270.94
6185,30134.01
6190,30039.5
6195,30120.58
6200,30181.16
6205,30198.98
6210,30170.33
6215,30133.22
6220,30153.56
6225,30182.49
6230,30272.85
6235,30270.33
6240,30150.01
6245,30091.96
6250,30015.55
6255,29993.81
6260,29997.91
6265,29972.06
6270,29977.12
6275,29589.58
6280,29502.93
6285,29471.21
6290,29482.99
6295,29595.19
6300,29632.83
6305,29610.01
6310,29686.6
6315,29726.75
6320,29710.23
6325,29675.34
6330,29688.21
6335,29685.25
6340,29651.74
6345,29644.65
6350,29693.59
6355,29638.96
6360,29622.24
6365,29561.6
6370,29584.0
6375,29536.99
6380,29518.18
6385,29616.79
6390,29620.93
6395,29666.42
6400,29665.1
6405,29665.69
6410,29700.0
6415,29720.07
6420,29715.05
6425,29723.07
6430,29766.38
6435,30028.41
6440,29890.77
6445,29789.04
6450,29868.65
6455,29890.15
6460,29862.11
6465,29841.97
6470,29797.24
6475,29815.45
6480,29768.37
6485,29776.67
6490,29716.48
6495,29716.6
6500,29675.8
6505,29693.88
6510,29596.92
6515,29740.88
6520,29572.84
6525,29665.91
6530,29650.02
6535,29666.67
6540,29679.17
6545,29651.51
6550,29649.79
6555,29747.01
6560,29767.43
6565,29767.82
6570,29741.34
6575,29738.35
6580,29775.46
6585,29780.02
6590,29805.5
6595,29822.65
6600,29824.37
6605,29783.44
6610,29767.3
6615,29811.32
6620,29826.01
6625,29826.31
6630,29830.14
6635,29804.35
6640,29820.0
6645,29835.2
6650,29817.88
6655,29797.37
6660,29799.99
6665,29797.78
6670,29815.85
6675,29788.03
6680,29748.49
6685,29779.88
6690,29813.43
6695,29762.64
6700,29782.14
6705,29729.48
6710,29749.78
6715,29729.85
6720,29678.19
6725,29707.22
6730,29739.95
6735,29685.82
6740,29656.31
6745,29712.79
6750,29713.98
6755,29722.95
6760,29753.99
6765,29779.13
6770,29783.75
6775,29776.13
6780,29781.22
6785,29790.0
6790,29763.34
6795,29732.12
6800,29680.0
6805,29660.0
6810,29697.13
6815,29718.31
6820,29730.04
6825,29768.04
6830,29838.55
6835,29826.98
6840,29847.62
6845,29851.5
6850,29857.79
6855,29849.18
6860,29846.23
6865,29809.87
6870,29821.51
6875,29810.83
6880,29789.49
6885,29796.54
6890,29839.99
6895,29862.01
6900,29905.17
6905,29891.48
6910,29965.8
6915,29923.81
6920,29899.6
6925,29891.58
6930,29937.79
6935,30043.45
6940,29965.86
6945,30005.37
6950,29988.64
6955,29947.07
6960,29958.43
6965,29945.65
6970,29909.79
6975,29952.99
6980,29937.27
6985,29976.3
6990,29975.67
6995,29947.32
7000,29953.49
7005,29932.43
7010,29923.61
7015,29939.14
7020,29930.93
7025,29913.19
7030,29908.42
7035,29908.96
7040,29932.62
7045,29959.77
7050,29938.3
7055,29966.94
7060,29952.81
7065,29873.4
7070,29888.58
7075,29913.37
7080,29902.98
7085,29907.27
7090,29936.63
7095,29925.38
7100,29946.52
7105,29897.15
7110,29922.75
7115,29888.19
7120,29907.13
7125,29963.31
7130,30038.12
7135,29938.26
7140,29906.25
7145,30008.27
7150,29950.59
7155,29958.73
7160,30003.9
7165,29982.82
7170,29988.96
7175,30078.13
7180,30056.9
7185,30025.43
7190,30060.16
7195,30094.04
7200,30157.87
7205,30148.46
7210,30114.51
7215,30089.11
7220,30085.93
7225,30062.93
7230,30093.52
7235,30093.32
7240,30036.43
7245,30055.67
7250,30045.84
7255,30064.34
7260,30085.7
7265,30064.28
7270,29981.42
7275,29929.66
7280,29733.48
7285,29610.2
7290,29680.01
7295,29819.42
7300,29798.15
7305,29854.65
7310,30192.98
7315,30028.17
7320,29915.04
7325,29868.87
7330,29928.56
7335,29924.61
7340,30049.99
7345,29935.95
7350,29772.29
7355,29839.63
7360,29884.25
7365,29900.65
7370,29960.96
7375,29987.46
7380,29909.37
7385,30030.94
7390,30065.6
7395,30152.13
7400,30185.82
7405,30187.36
7410,30307.57
7415,30278.93
7420,30235.12
7425,30269.03
7430,30289.88
7435,30312.51
7440,30229.0
7445,30184.62
7450,30277.68
7455,30243.62
7460,30320.62
7465,30275.68
7470,30232.9
7475,30236.66
7480,30251.37
7485,30244.42
7490,30279.5
7495,30215.27
7500,30279.98
7505,30269.87
7510,30324.33
7515,30294.26
7520,30244.54
7525,30199.99
7530,30232.24
7535,30224.95
7540,30250.0
7545,30254.46
7550,30200.49
7555,30210.71
7560,30180.26
7565,30170.41
7570,30211.44
7575,30219.93
7580,30254.99
7585,30294.2
7590,30266.4
7595,30207.86
7600,30208.52
7605,30217.32
7610,30195.09
7615,29994.33
7620,30098.76
7625,30116.72
7630,30090.86
7635,30067.69
7640,30107.23
7645,30063.38
7650,30138.61
7655,30119.14
7660,30131.69
7665,30169.75
7670,30204.7
7675,30205.72
7680,30256.66
7685,30263.44
7690,30292.0
7695,30351.52
7700,30292.29
7705,30298.18
7710,30302.89
7715,30287.72
7720,30246.07
7725,30255.25
7730,30297.24
7735,30254.61
7740,30253.19
7745,30222.25
7750,30232.01
7755,30248.98
7760,30258.82
7765,30261.04
7770,30267.81
7775,30294.49
7780,30339.46
7785,30309.23
7790,30277.4
7795,30279.52
7800,30307.92
7805,30344.51
7810,30325.3
7815,30524.6
7820,30453.27
7825,30503.73
7830,30475.71
7835,30414.79
7840,30386.27
7845,30487.23
7850,30534.61
7855,30519.0
7860,30486.19
7865,30459.91
7870,30476.15
7875,30505.27
7880,30549.99
7885,30527.94
7890,30578.41
7895,30619.99
7900,30569.54
7905,30541.24
7910,30504.46
7915,30471.26
7920,30424.57
7925,30425.79
7930,30399.32
7935,30373.04
7940,30378.21
7945,30453.0
7950,30451.34
7955,30449.83
7960,30445.82
7965,30385.85
7970,30374.55
7975,30384.88
7980,30396.7
7985,30379.65
7990,30380.04
7995,30445.75
8000,30456.71
8005,30458.13
8010,30460.7
8015,30470.08
8020,30433.18
8025,30558.7
8030,30586.69
8035,30513.89
8040,30605.44
8045,30608.25
8050,30626.43
8055,30585.0
8060,30567.65
8065,30559.15
8070,30546.18
8075,30557.37
8080,30561.36
8085,30520.69
8090,30550.03
8095,30523.25
8100,30522.34
8105,30526.57
8110,30515.02
8115,30522.73
8120,30492.51
8125,30464.32
8130,30473.64
8135,30461.11
8140,30472.0
8145,30485.44
8150,30471.41
8155,30472.18
8160,30487.02
8165,30508.3
8170,30518.55
8175,30488.29
8180,30455.13
8185,30451.43
8190,30436.16
8195,30467.48
8200,30467.47
8205,30450.55
8210,30474.62
8215,30449.87
8220,30433.26
8225,30401.58
8230,30410.82
8235,30431.6
8240,30448.17
8245,30443.31
8250,30462.86
8255,30515.56
8260,30519.98
8265,30518.25
8270,30518.33
8275,30524.17
8280,30538.86
8285,30519.3
8290,30491.38
8295,30515.4
8300,30491.41
8305,30445.95
8310,30438.33
8315,30449.01
8320,30435.82
8325,30465.93
8330,30453.7
8335,30464.38
8340,30411.52
8345,30341.05
8350,30353.35
8355,30292.9
8360,30392.78
8365,30363.49
8370,30353.25
8375,30383.66
8380,30393.61
8385,30349.78
8390,30432.98
8395,30417.21
8400,30420.0
8405,30420.31
8410,30396.43
8415,30490.0
8420,30488.41
8425,30497.73
8430,30451.09
8435,30454.13
8440,30479.49
8445,30447.95
8450,30395.0
8455,30406.57
8460,30413.47
8465,30420.2
8470,30426.12
8475,30404.95
8480,30318.89
8485,30209.99
8490,30165.0
8495,30208.03
8500,30203.04
8505,30178.92
8510,30174.77
8515,30189.93
8520,30237.81
8525,30228.0
8530,30200.0
8535,30140.01
8540,30110.32
8545,30137.47
8550,30047.8
8555,29979.73
8560,29909.5
8565,29878.03
8570,29784.62
8575,29800.0
8580,29777.2
8585,29800.83
8590,29788.3
8595,29729.22
8600,29733.66
8605,29733.19
8610,29772.84
8615,29739.55
8620,29788.62
8625,29815.18
8630,29728.37
8635,29708.59
8640,29740.01
8645,29738.41
8650,29776.15
8655,29725.65
8660,29809.31
8665,29751.17
8670,29702.33
8675,29728.79
8680,29855.51
8685,29612.24
8690,29563.41
8695,29587.92
8700,29607.56
8705,29506.4
8710,29549.94
8715,29571.14
8720,29570.0
8725,29642.38
8730,29586.34
8735,29553.43
8740,29707.64
8745,29676.35
8750,29582.45
8755,29605.9
8760,29617.83
8765,29698.48
8770,29656.41
8775,29620.7
8780,29640.24
8785,29580.01
8790,29539.32
8795,29566.14
8800,29594.21
8805,29463.88
8810,29384.87
8815,29410.81
8820,29470.0
8825,29453.37
8830,29372.84
8835,29345.01
8840,29334.4
8845,29424.38
8850,29391.34
8855,29450.55
